week_id,week_position,song,performer,spotify_genre_clean
9/26/2015,8,679,Fetty Wap Featuring Remy Boyz,rap
8/15/2015,16,679,Fetty Wap Featuring Remy Boyz,rap
8/8/2015,18,679,Fetty Wap Featuring Remy Boyz,rap
8/29/2015,13,679,Fetty Wap Featuring Remy Boyz,rap
9/5/2015,8,679,Fetty Wap Featuring Remy Boyz,rap
10/3/2015,7,679,Fetty Wap Featuring Remy Boyz,rap
10/10/2015,6,679,Fetty Wap Featuring Remy Boyz,rap
10/17/2015,5,679,Fetty Wap Featuring Remy Boyz,rap
10/24/2015,5,679,Fetty Wap Featuring Remy Boyz,rap
10/31/2015,4,679,Fetty Wap Featuring Remy Boyz,rap
11/7/2015,6,679,Fetty Wap Featuring Remy Boyz,rap
12/5/2015,8,679,Fetty Wap Featuring Remy Boyz,rap
12/12/2015,9,679,Fetty Wap Featuring Remy Boyz,rap
12/19/2015,11,679,Fetty Wap Featuring Remy Boyz,rap
12/26/2015,11,679,Fetty Wap Featuring Remy Boyz,rap
1/2/2016,11,679,Fetty Wap Featuring Remy Boyz,rap
1/9/2016,14,679,Fetty Wap Featuring Remy Boyz,rap
1/16/2016,12,679,Fetty Wap Featuring Remy Boyz,rap
1/23/2016,18,679,Fetty Wap Featuring Remy Boyz,rap
1/30/2016,18,679,Fetty Wap Featuring Remy Boyz,rap
2/6/2016,20,679,Fetty Wap Featuring Remy Boyz,rap
2/13/2016,28,679,Fetty Wap Featuring Remy Boyz,rap
2/20/2016,31,679,Fetty Wap Featuring Remy Boyz,rap
2/27/2016,31,679,Fetty Wap Featuring Remy Boyz,rap
3/5/2016,34,679,Fetty Wap Featuring Remy Boyz,rap
3/12/2016,30,679,Fetty Wap Featuring Remy Boyz,rap
11/14/2015,8,679,Fetty Wap Featuring Remy Boyz,rap
11/21/2015,9,679,Fetty Wap Featuring Remy Boyz,rap
11/28/2015,7,679,Fetty Wap Featuring Remy Boyz,rap
3/19/2016,35,679,Fetty Wap Featuring Remy Boyz,rap
3/26/2016,39,679,Fetty Wap Featuring Remy Boyz,rap
4/2/2016,40,679,Fetty Wap Featuring Remy Boyz,rap
4/9/2016,39,679,Fetty Wap Featuring Remy Boyz,rap
4/16/2016,40,679,Fetty Wap Featuring Remy Boyz,rap
2/2/2019,1,7 Rings,Ariana Grande,pop
2/9/2019,1,7 Rings,Ariana Grande,pop
2/16/2019,1,7 Rings,Ariana Grande,pop
2/23/2019,1,7 Rings,Ariana Grande,pop
3/30/2019,1,7 Rings,Ariana Grande,pop
4/6/2019,1,7 Rings,Ariana Grande,pop
4/13/2019,3,7 Rings,Ariana Grande,pop
3/2/2019,1,7 Rings,Ariana Grande,pop
3/16/2019,2,7 Rings,Ariana Grande,pop
3/9/2019,2,7 Rings,Ariana Grande,pop
3/23/2019,1,7 Rings,Ariana Grande,pop
4/20/2019,4,7 Rings,Ariana Grande,pop
4/27/2019,4,7 Rings,Ariana Grande,pop
5/4/2019,4,7 Rings,Ariana Grande,pop
5/11/2019,6,7 Rings,Ariana Grande,pop
5/18/2019,10,7 Rings,Ariana Grande,pop
5/25/2019,11,7 Rings,Ariana Grande,pop
6/15/2019,13,7 Rings,Ariana Grande,pop
6/22/2019,16,7 Rings,Ariana Grande,pop
6/29/2019,19,7 Rings,Ariana Grande,pop
7/6/2019,23,7 Rings,Ariana Grande,pop
7/13/2019,23,7 Rings,Ariana Grande,pop
7/20/2019,24,7 Rings,Ariana Grande,pop
7/27/2019,30,7 Rings,Ariana Grande,pop
8/3/2019,33,7 Rings,Ariana Grande,pop
8/10/2019,30,7 Rings,Ariana Grande,pop
8/17/2019,30,7 Rings,Ariana Grande,pop
8/24/2019,29,7 Rings,Ariana Grande,pop
8/31/2019,37,7 Rings,Ariana Grande,pop
9/7/2019,43,7 Rings,Ariana Grande,pop
9/14/2019,40,7 Rings,Ariana Grande,pop
6/1/2019,12,7 Rings,Ariana Grande,pop
6/8/2019,14,7 Rings,Ariana Grande,pop
8/29/2020,6,7 Summers,Morgan Wallen,country
9/5/2020,38,7 Summers,Morgan Wallen,country
1/23/2021,18,7 Summers,Morgan Wallen,country
1/30/2021,25,7 Summers,Morgan Wallen,country
2/6/2021,23,7 Summers,Morgan Wallen,country
2/13/2021,35,7 Summers,Morgan Wallen,country
4/2/2016,3,7 Years,Lukas Graham,pop
2/20/2016,43,7 Years,Lukas Graham,pop
3/12/2016,12,7 Years,Lukas Graham,pop
4/9/2016,2,7 Years,Lukas Graham,pop
4/16/2016,2,7 Years,Lukas Graham,pop
3/5/2016,20,7 Years,Lukas Graham,pop
2/27/2016,35,7 Years,Lukas Graham,pop
3/19/2016,9,7 Years,Lukas Graham,pop
3/26/2016,5,7 Years,Lukas Graham,pop
4/23/2016,2,7 Years,Lukas Graham,pop
4/30/2016,3,7 Years,Lukas Graham,pop
5/7/2016,2,7 Years,Lukas Graham,pop
5/14/2016,3,7 Years,Lukas Graham,pop
5/21/2016,3,7 Years,Lukas Graham,pop
5/28/2016,4,7 Years,Lukas Graham,pop
6/25/2016,6,7 Years,Lukas Graham,pop
7/2/2016,11,7 Years,Lukas Graham,pop
7/9/2016,13,7 Years,Lukas Graham,pop
7/16/2016,15,7 Years,Lukas Graham,pop
7/23/2016,17,7 Years,Lukas Graham,pop
7/30/2016,22,7 Years,Lukas Graham,pop
8/6/2016,26,7 Years,Lukas Graham,pop
8/13/2016,30,7 Years,Lukas Graham,pop
8/20/2016,34,7 Years,Lukas Graham,pop
8/27/2016,42,7 Years,Lukas Graham,pop
9/3/2016,40,7 Years,Lukas Graham,pop
9/10/2016,46,7 Years,Lukas Graham,pop
9/17/2016,46,7 Years,Lukas Graham,pop
9/24/2016,45,7 Years,Lukas Graham,pop
10/1/2016,45,7 Years,Lukas Graham,pop
6/4/2016,4,7 Years,Lukas Graham,pop
6/11/2016,6,7 Years,Lukas Graham,pop
6/18/2016,6,7 Years,Lukas Graham,pop
10/8/2016,46,7 Years,Lukas Graham,pop
1/31/2015,18,11-Jul,Beyonce,rap
12/13/2014,18,11-Jul,Beyonce,rap
12/20/2014,13,11-Jul,Beyonce,rap
12/27/2014,20,11-Jul,Beyonce,rap
2/7/2015,19,11-Jul,Beyonce,rap
1/17/2015,24,11-Jul,Beyonce,rap
2/14/2015,22,11-Jul,Beyonce,rap
2/21/2015,20,11-Jul,Beyonce,rap
1/10/2015,25,11-Jul,Beyonce,rap
1/3/2015,24,11-Jul,Beyonce,rap
1/24/2015,20,11-Jul,Beyonce,rap
2/28/2015,23,11-Jul,Beyonce,rap
3/7/2015,25,11-Jul,Beyonce,rap
3/14/2015,31,11-Jul,Beyonce,rap
3/21/2015,35,11-Jul,Beyonce,rap
3/28/2015,36,11-Jul,Beyonce,rap
4/4/2015,42,11-Jul,Beyonce,rap
4/11/2015,44,11-Jul,Beyonce,rap
4/18/2015,49,11-Jul,Beyonce,rap
7/14/2018,21,8 Out Of 10,Drake,hip hop
1/23/2021,46,865,Morgan Wallen,country
5/12/2018,40,92 Explorer,Post Malone,rap
5/29/2021,8,95.south,J. Cole,hip hop
5/21/2016,45,9,Drake,hip hop
5/2/2020,35,@ MEH,Playboi Carti,hip hop
2/11/2017,42,A Guy With A Girl,Blake Shelton,country
1/7/2017,46,A Holly Jolly Christmas,Burl Ives,folk
12/23/2017,47,A Holly Jolly Christmas,Burl Ives,folk
12/30/2017,41,A Holly Jolly Christmas,Burl Ives,folk
1/6/2018,46,A Holly Jolly Christmas,Burl Ives,folk
12/8/2018,26,A Holly Jolly Christmas,Burl Ives,folk
12/15/2018,22,A Holly Jolly Christmas,Burl Ives,folk
12/22/2018,21,A Holly Jolly Christmas,Burl Ives,folk
12/29/2018,12,A Holly Jolly Christmas,Burl Ives,folk
1/5/2019,10,A Holly Jolly Christmas,Burl Ives,folk
12/7/2019,48,A Holly Jolly Christmas,Burl Ives,folk
12/14/2019,18,A Holly Jolly Christmas,Burl Ives,folk
12/21/2019,10,A Holly Jolly Christmas,Burl Ives,folk
12/28/2019,6,A Holly Jolly Christmas,Burl Ives,folk
1/4/2020,4,A Holly Jolly Christmas,Burl Ives,folk
12/12/2020,24,A Holly Jolly Christmas,Burl Ives,folk
12/19/2020,14,A Holly Jolly Christmas,Burl Ives,folk
12/26/2020,6,A Holly Jolly Christmas,Burl Ives,folk
1/2/2021,4,A Holly Jolly Christmas,Burl Ives,folk
1/9/2021,17,A Holly Jolly Christmas,Burl Ives,folk
3/26/2011,50,A Little Bit Stronger,Sara Evans,country
4/16/2011,45,A Little Bit Stronger,Sara Evans,country
4/23/2011,38,A Little Bit Stronger,Sara Evans,country
4/30/2011,41,A Little Bit Stronger,Sara Evans,country
5/7/2011,37,A Little Bit Stronger,Sara Evans,country
5/28/2011,45,A Little Bit Stronger,Sara Evans,country
6/4/2011,49,A Little Bit Stronger,Sara Evans,country
5/14/2011,37,A Little Bit Stronger,Sara Evans,country
5/21/2011,34,A Little Bit Stronger,Sara Evans,country
3/20/2010,49,A Little More Country Than That,Easton Corbin,country
3/27/2010,43,A Little More Country Than That,Easton Corbin,country
4/3/2010,42,A Little More Country Than That,Easton Corbin,country
4/10/2010,46,A Little More Country Than That,Easton Corbin,country
1/5/2019,37,A Lot,21 Savage,hip hop
1/12/2019,36,A Lot,21 Savage,hip hop
3/2/2019,17,A Lot,21 Savage,hip hop
1/19/2019,33,A Lot,21 Savage,hip hop
2/9/2019,26,A Lot,21 Savage,hip hop
3/9/2019,18,A Lot,21 Savage,hip hop
3/16/2019,18,A Lot,21 Savage,hip hop
2/2/2019,34,A Lot,21 Savage,hip hop
1/26/2019,34,A Lot,21 Savage,hip hop
2/16/2019,12,A Lot,21 Savage,hip hop
2/23/2019,15,A Lot,21 Savage,hip hop
3/23/2019,21,A Lot,21 Savage,hip hop
3/30/2019,21,A Lot,21 Savage,hip hop
4/6/2019,22,A Lot,21 Savage,hip hop
4/13/2019,22,A Lot,21 Savage,hip hop
4/20/2019,22,A Lot,21 Savage,hip hop
4/27/2019,22,A Lot,21 Savage,hip hop
5/18/2019,30,A Lot,21 Savage,hip hop
5/25/2019,38,A Lot,21 Savage,hip hop
6/1/2019,46,A Lot,21 Savage,hip hop
6/8/2019,49,A Lot,21 Savage,hip hop
5/4/2019,24,A Lot,21 Savage,hip hop
5/11/2019,22,A Lot,21 Savage,hip hop
5/17/2014,24,A Sky Full Of Stars,Coldplay,pop
5/24/2014,43,A Sky Full Of Stars,Coldplay,pop
5/31/2014,10,A Sky Full Of Stars,Coldplay,pop
6/14/2014,47,A Sky Full Of Stars,Coldplay,pop
6/7/2014,28,A Sky Full Of Stars,Coldplay,pop
8/2/2014,49,A Sky Full Of Stars,Coldplay,pop
8/9/2014,41,A Sky Full Of Stars,Coldplay,pop
8/16/2014,36,A Sky Full Of Stars,Coldplay,pop
8/23/2014,37,A Sky Full Of Stars,Coldplay,pop
8/30/2014,34,A Sky Full Of Stars,Coldplay,pop
9/6/2014,32,A Sky Full Of Stars,Coldplay,pop
9/27/2014,26,A Sky Full Of Stars,Coldplay,pop
10/4/2014,25,A Sky Full Of Stars,Coldplay,pop
10/11/2014,21,A Sky Full Of Stars,Coldplay,pop
10/18/2014,25,A Sky Full Of Stars,Coldplay,pop
10/25/2014,30,A Sky Full Of Stars,Coldplay,pop
11/1/2014,37,A Sky Full Of Stars,Coldplay,pop
11/8/2014,44,A Sky Full Of Stars,Coldplay,pop
9/13/2014,28,A Sky Full Of Stars,Coldplay,pop
9/20/2014,25,A Sky Full Of Stars,Coldplay,pop
9/21/2019,29,A Thousand Bad Times,Post Malone,rap
1/14/2012,50,A Thousand Years,Christina Perri,pop
12/3/2011,43,A Thousand Years,Christina Perri,pop
12/10/2011,50,A Thousand Years,Christina Perri,pop
11/26/2011,46,A Thousand Years,Christina Perri,pop
2/18/2012,38,A Thousand Years,Christina Perri,pop
2/25/2012,31,A Thousand Years,Christina Perri,pop
3/17/2012,36,A Thousand Years,Christina Perri,pop
3/24/2012,34,A Thousand Years,Christina Perri,pop
3/31/2012,35,A Thousand Years,Christina Perri,pop
4/7/2012,36,A Thousand Years,Christina Perri,pop
4/14/2012,40,A Thousand Years,Christina Perri,pop
4/21/2012,46,A Thousand Years,Christina Perri,pop
4/28/2012,46,A Thousand Years,Christina Perri,pop
3/3/2012,35,A Thousand Years,Christina Perri,pop
3/10/2012,34,A Thousand Years,Christina Perri,pop
3/10/2012,44,A Woman Like You,Lee Brice,country
3/17/2012,43,A Woman Like You,Lee Brice,country
3/24/2012,46,A Woman Like You,Lee Brice,country
3/31/2012,38,A Woman Like You,Lee Brice,country
4/7/2012,33,A Woman Like You,Lee Brice,country
4/14/2012,34,A Woman Like You,Lee Brice,country
4/21/2012,36,A Woman Like You,Lee Brice,country
4/28/2012,36,A Woman Like You,Lee Brice,country
5/5/2012,41,A Woman Like You,Lee Brice,country
5/12/2012,45,A Woman Like You,Lee Brice,country
9/25/2010,35,A Year Without Rain,Selena Gomez & The Scene,pop
5/5/2018,6,ATM,J. Cole,hip hop
5/12/2018,42,ATM,J. Cole,hip hop
11/8/2014,42,About The Money,T.I. Featuring Young Thug,hip hop
11/15/2014,47,About The Money,T.I. Featuring Young Thug,hip hop
12/27/2014,50,About The Money,T.I. Featuring Young Thug,hip hop
2/6/2010,24,According To You,Orianthi,pop
2/13/2010,21,According To You,Orianthi,pop
1/2/2010,41,According To You,Orianthi,pop
1/23/2010,26,According To You,Orianthi,pop
2/20/2010,20,According To You,Orianthi,pop
2/27/2010,20,According To You,Orianthi,pop
1/16/2010,33,According To You,Orianthi,pop
1/9/2010,36,According To You,Orianthi,pop
1/30/2010,21,According To You,Orianthi,pop
3/6/2010,17,According To You,Orianthi,pop
3/13/2010,17,According To You,Orianthi,pop
3/27/2010,18,According To You,Orianthi,pop
4/3/2010,19,According To You,Orianthi,pop
4/10/2010,19,According To You,Orianthi,pop
3/20/2010,18,According To You,Orianthi,pop
5/1/2010,41,According To You,Orianthi,pop
5/8/2010,48,According To You,Orianthi,pop
4/17/2010,28,According To You,Orianthi,pop
4/24/2010,35,According To You,Orianthi,pop
5/4/2019,30,Act Up,City Girls,rap
5/11/2019,30,Act Up,City Girls,rap
3/30/2019,50,Act Up,City Girls,rap
5/18/2019,29,Act Up,City Girls,rap
5/25/2019,33,Act Up,City Girls,rap
4/13/2019,47,Act Up,City Girls,rap
4/6/2019,43,Act Up,City Girls,rap
4/27/2019,36,Act Up,City Girls,rap
4/20/2019,40,Act Up,City Girls,rap
6/1/2019,34,Act Up,City Girls,rap
6/8/2019,31,Act Up,City Girls,rap
6/15/2019,28,Act Up,City Girls,rap
6/22/2019,26,Act Up,City Girls,rap
6/29/2019,32,Act Up,City Girls,rap
7/6/2019,34,Act Up,City Girls,rap
7/27/2019,38,Act Up,City Girls,rap
8/3/2019,40,Act Up,City Girls,rap
7/13/2019,30,Act Up,City Girls,rap
7/20/2019,30,Act Up,City Girls,rap
12/21/2019,35,Adore You,Harry Styles,pop
2/8/2020,29,Adore You,Harry Styles,pop
12/28/2019,24,Adore You,Harry Styles,pop
2/15/2020,23,Adore You,Harry Styles,pop
1/25/2020,26,Adore You,Harry Styles,pop
2/22/2020,22,Adore You,Harry Styles,pop
2/29/2020,20,Adore You,Harry Styles,pop
1/18/2020,24,Adore You,Harry Styles,pop
1/11/2020,35,Adore You,Harry Styles,pop
2/1/2020,32,Adore You,Harry Styles,pop
3/7/2020,15,Adore You,Harry Styles,pop
3/14/2020,14,Adore You,Harry Styles,pop
3/28/2020,7,Adore You,Harry Styles,pop
4/4/2020,7,Adore You,Harry Styles,pop
4/11/2020,6,Adore You,Harry Styles,pop
3/21/2020,16,Adore You,Harry Styles,pop
5/9/2020,10,Adore You,Harry Styles,pop
5/16/2020,11,Adore You,Harry Styles,pop
5/23/2020,12,Adore You,Harry Styles,pop
5/30/2020,12,Adore You,Harry Styles,pop
6/6/2020,12,Adore You,Harry Styles,pop
6/13/2020,12,Adore You,Harry Styles,pop
6/20/2020,14,Adore You,Harry Styles,pop
6/27/2020,16,Adore You,Harry Styles,pop
7/4/2020,12,Adore You,Harry Styles,pop
7/11/2020,11,Adore You,Harry Styles,pop
7/18/2020,12,Adore You,Harry Styles,pop
7/25/2020,17,Adore You,Harry Styles,pop
8/1/2020,15,Adore You,Harry Styles,pop
8/8/2020,15,Adore You,Harry Styles,pop
8/15/2020,12,Adore You,Harry Styles,pop
4/18/2020,7,Adore You,Harry Styles,pop
4/25/2020,6,Adore You,Harry Styles,pop
5/2/2020,7,Adore You,Harry Styles,pop
8/22/2020,14,Adore You,Harry Styles,pop
8/29/2020,15,Adore You,Harry Styles,pop
9/5/2020,17,Adore You,Harry Styles,pop
9/12/2020,18,Adore You,Harry Styles,pop
9/19/2020,18,Adore You,Harry Styles,pop
9/26/2020,18,Adore You,Harry Styles,pop
10/3/2020,23,Adore You,Harry Styles,pop
10/10/2020,24,Adore You,Harry Styles,pop
10/17/2020,28,Adore You,Harry Styles,pop
10/24/2020,25,Adore You,Harry Styles,pop
10/31/2020,31,Adore You,Harry Styles,pop
11/7/2020,31,Adore You,Harry Styles,pop
11/14/2020,37,Adore You,Harry Styles,pop
11/21/2020,43,Adore You,Harry Styles,pop
11/28/2020,49,Adore You,Harry Styles,pop
10/26/2013,42,Adore You,Miley Cyrus,NA
3/8/2014,25,Adore You,Miley Cyrus,NA
3/15/2014,30,Adore You,Miley Cyrus,NA
3/22/2014,47,Adore You,Miley Cyrus,NA
3/29/2014,47,Adore You,Miley Cyrus,NA
1/11/2014,22,Adore You,Miley Cyrus,NA
1/18/2014,32,Adore You,Miley Cyrus,NA
1/25/2014,34,Adore You,Miley Cyrus,NA
2/1/2014,30,Adore You,Miley Cyrus,NA
2/8/2014,30,Adore You,Miley Cyrus,NA
2/15/2014,25,Adore You,Miley Cyrus,NA
2/22/2014,24,Adore You,Miley Cyrus,NA
3/1/2014,21,Adore You,Miley Cyrus,NA
10/6/2012,31,Adorn,Miguel,rap
10/13/2012,31,Adorn,Miguel,rap
10/20/2012,27,Adorn,Miguel,rap
10/27/2012,26,Adorn,Miguel,rap
9/29/2012,35,Adorn,Miguel,rap
9/22/2012,41,Adorn,Miguel,rap
11/3/2012,22,Adorn,Miguel,rap
11/10/2012,18,Adorn,Miguel,rap
11/24/2012,17,Adorn,Miguel,rap
12/1/2012,17,Adorn,Miguel,rap
12/8/2012,19,Adorn,Miguel,rap
11/17/2012,18,Adorn,Miguel,rap
12/29/2012,23,Adorn,Miguel,rap
1/5/2013,25,Adorn,Miguel,rap
1/12/2013,44,Adorn,Miguel,rap
1/19/2013,36,Adorn,Miguel,rap
1/26/2013,34,Adorn,Miguel,rap
2/2/2013,38,Adorn,Miguel,rap
2/9/2013,36,Adorn,Miguel,rap
2/16/2013,41,Adorn,Miguel,rap
2/23/2013,35,Adorn,Miguel,rap
3/2/2013,27,Adorn,Miguel,rap
3/9/2013,40,Adorn,Miguel,rap
3/16/2013,42,Adorn,Miguel,rap
3/23/2013,41,Adorn,Miguel,rap
3/30/2013,46,Adorn,Miguel,rap
12/15/2012,19,Adorn,Miguel,rap
12/22/2012,23,Adorn,Miguel,rap
1/30/2016,50,Adventure Of A Lifetime,Coldplay,pop
2/6/2016,47,Adventure Of A Lifetime,Coldplay,pop
12/26/2015,39,Adventure Of A Lifetime,Coldplay,pop
1/2/2016,44,Adventure Of A Lifetime,Coldplay,pop
2/13/2016,45,Adventure Of A Lifetime,Coldplay,pop
2/20/2016,36,Adventure Of A Lifetime,Coldplay,pop
3/5/2016,28,Adventure Of A Lifetime,Coldplay,pop
3/12/2016,33,Adventure Of A Lifetime,Coldplay,pop
3/19/2016,41,Adventure Of A Lifetime,Coldplay,pop
2/27/2016,13,Adventure Of A Lifetime,Coldplay,pop
7/5/2014,37,Afire Love,Ed Sheeran,pop
5/30/2020,37,After A Few,Travis Denning,country
6/6/2020,33,After A Few,Travis Denning,country
6/13/2020,31,After A Few,Travis Denning,country
6/20/2020,35,After A Few,Travis Denning,country
5/9/2020,44,After A Few,Travis Denning,country
5/23/2020,38,After A Few,Travis Denning,country
5/16/2020,48,After A Few,Travis Denning,country
6/27/2020,48,After A Few,Travis Denning,country
7/14/2018,41,After Dark,Drake Featuring Static Major & Ty Dolla $ign,hip hop
3/7/2020,20,After Hours,The Weeknd,r&b
4/4/2020,22,After Hours,The Weeknd,r&b
1/9/2021,32,Afterglow,Ed Sheeran,pop
1/16/2021,29,Afterglow,Ed Sheeran,pop
2/6/2021,39,Afterglow,Ed Sheeran,pop
1/30/2021,41,Afterglow,Ed Sheeran,pop
1/23/2021,36,Afterglow,Ed Sheeran,pop
2/13/2021,45,Afterglow,Ed Sheeran,pop
8/29/2015,33,Again,Fetty Wap,NA
10/17/2015,39,Again,Fetty Wap,NA
9/5/2015,40,Again,Fetty Wap,NA
10/24/2015,39,Again,Fetty Wap,NA
9/12/2015,38,Again,Fetty Wap,NA
10/31/2015,37,Again,Fetty Wap,NA
11/7/2015,41,Again,Fetty Wap,NA
9/26/2015,47,Again,Fetty Wap,NA
10/3/2015,50,Again,Fetty Wap,NA
9/19/2015,42,Again,Fetty Wap,NA
10/10/2015,44,Again,Fetty Wap,NA
11/14/2015,42,Again,Fetty Wap,NA
11/21/2015,39,Again,Fetty Wap,NA
11/28/2015,41,Again,Fetty Wap,NA
12/5/2015,45,Again,Fetty Wap,NA
12/12/2015,42,Again,Fetty Wap,NA
12/19/2015,42,Again,Fetty Wap,NA
1/9/2016,44,Again,Fetty Wap,NA
1/16/2016,38,Again,Fetty Wap,NA
1/23/2016,43,Again,Fetty Wap,NA
1/30/2016,47,Again,Fetty Wap,NA
2/6/2016,43,Again,Fetty Wap,NA
2/13/2016,46,Again,Fetty Wap,NA
2/20/2016,50,Again,Fetty Wap,NA
12/26/2015,42,Again,Fetty Wap,NA
1/2/2016,45,Again,Fetty Wap,NA
7/18/2020,34,Aim For The Moon,Pop Smoke Featuring Quavo,NA
5/8/2010,50,Ain't Back Yet,Kenny Chesney,country
5/3/2014,21,Ain't It Fun,Paramore,punk
5/10/2014,14,Ain't It Fun,Paramore,punk
4/19/2014,34,Ain't It Fun,Paramore,punk
5/17/2014,13,Ain't It Fun,Paramore,punk
5/24/2014,10,Ain't It Fun,Paramore,punk
4/12/2014,41,Ain't It Fun,Paramore,punk
4/5/2014,46,Ain't It Fun,Paramore,punk
4/26/2014,26,Ain't It Fun,Paramore,punk
5/31/2014,12,Ain't It Fun,Paramore,punk
6/7/2014,11,Ain't It Fun,Paramore,punk
6/21/2014,13,Ain't It Fun,Paramore,punk
6/28/2014,12,Ain't It Fun,Paramore,punk
7/5/2014,15,Ain't It Fun,Paramore,punk
6/14/2014,12,Ain't It Fun,Paramore,punk
7/26/2014,20,Ain't It Fun,Paramore,punk
8/2/2014,28,Ain't It Fun,Paramore,punk
8/9/2014,35,Ain't It Fun,Paramore,punk
8/16/2014,41,Ain't It Fun,Paramore,punk
8/23/2014,49,Ain't It Fun,Paramore,punk
7/12/2014,14,Ain't It Fun,Paramore,punk
7/19/2014,18,Ain't It Fun,Paramore,punk
3/28/2015,48,Ain't Worth The Whiskey,Cole Swindell,country
4/4/2015,43,Ain't Worth The Whiskey,Cole Swindell,country
4/11/2015,49,Ain't Worth The Whiskey,Cole Swindell,country
4/18/2015,48,Ain't Worth The Whiskey,Cole Swindell,country
5/1/2010,12,Airplanes,B.o.B Featuring Hayley Williams,hip hop
5/8/2010,9,Airplanes,B.o.B Featuring Hayley Williams,hip hop
5/15/2010,7,Airplanes,B.o.B Featuring Hayley Williams,hip hop
5/22/2010,5,Airplanes,B.o.B Featuring Hayley Williams,hip hop
6/26/2010,3,Airplanes,B.o.B Featuring Hayley Williams,hip hop
7/3/2010,3,Airplanes,B.o.B Featuring Hayley Williams,hip hop
7/10/2010,4,Airplanes,B.o.B Featuring Hayley Williams,hip hop
5/29/2010,3,Airplanes,B.o.B Featuring Hayley Williams,hip hop
6/12/2010,3,Airplanes,B.o.B Featuring Hayley Williams,hip hop
6/5/2010,2,Airplanes,B.o.B Featuring Hayley Williams,hip hop
6/19/2010,3,Airplanes,B.o.B Featuring Hayley Williams,hip hop
7/17/2010,4,Airplanes,B.o.B Featuring Hayley Williams,hip hop
7/24/2010,3,Airplanes,B.o.B Featuring Hayley Williams,hip hop
7/31/2010,3,Airplanes,B.o.B Featuring Hayley Williams,hip hop
8/7/2010,4,Airplanes,B.o.B Featuring Hayley Williams,hip hop
8/14/2010,4,Airplanes,B.o.B Featuring Hayley Williams,hip hop
8/21/2010,6,Airplanes,B.o.B Featuring Hayley Williams,hip hop
9/11/2010,12,Airplanes,B.o.B Featuring Hayley Williams,hip hop
9/18/2010,14,Airplanes,B.o.B Featuring Hayley Williams,hip hop
9/25/2010,14,Airplanes,B.o.B Featuring Hayley Williams,hip hop
10/2/2010,16,Airplanes,B.o.B Featuring Hayley Williams,hip hop
10/9/2010,18,Airplanes,B.o.B Featuring Hayley Williams,hip hop
10/16/2010,22,Airplanes,B.o.B Featuring Hayley Williams,hip hop
10/23/2010,24,Airplanes,B.o.B Featuring Hayley Williams,hip hop
10/30/2010,31,Airplanes,B.o.B Featuring Hayley Williams,hip hop
11/6/2010,33,Airplanes,B.o.B Featuring Hayley Williams,hip hop
11/13/2010,39,Airplanes,B.o.B Featuring Hayley Williams,hip hop
11/20/2010,47,Airplanes,B.o.B Featuring Hayley Williams,hip hop
8/28/2010,9,Airplanes,B.o.B Featuring Hayley Williams,hip hop
9/4/2010,11,Airplanes,B.o.B Featuring Hayley Williams,hip hop
4/24/2010,50,Alejandro,Lady Gaga,pop
6/12/2010,6,Alejandro,Lady Gaga,pop
5/1/2010,28,Alejandro,Lady Gaga,pop
5/22/2010,11,Alejandro,Lady Gaga,pop
6/19/2010,7,Alejandro,Lady Gaga,pop
6/26/2010,5,Alejandro,Lady Gaga,pop
5/15/2010,16,Alejandro,Lady Gaga,pop
5/29/2010,8,Alejandro,Lady Gaga,pop
5/8/2010,20,Alejandro,Lady Gaga,pop
6/5/2010,6,Alejandro,Lady Gaga,pop
7/3/2010,7,Alejandro,Lady Gaga,pop
7/10/2010,9,Alejandro,Lady Gaga,pop
7/24/2010,13,Alejandro,Lady Gaga,pop
7/31/2010,14,Alejandro,Lady Gaga,pop
8/7/2010,18,Alejandro,Lady Gaga,pop
7/17/2010,12,Alejandro,Lady Gaga,pop
8/28/2010,28,Alejandro,Lady Gaga,pop
9/4/2010,38,Alejandro,Lady Gaga,pop
9/11/2010,44,Alejandro,Lady Gaga,pop
9/18/2010,46,Alejandro,Lady Gaga,pop
8/14/2010,21,Alejandro,Lady Gaga,pop
8/21/2010,22,Alejandro,Lady Gaga,pop
4/20/2013,40,Alive,Krewella,NA
4/27/2013,42,Alive,Krewella,NA
5/4/2013,44,Alive,Krewella,NA
5/11/2013,38,Alive,Krewella,NA
4/13/2013,45,Alive,Krewella,NA
5/18/2013,32,Alive,Krewella,NA
5/25/2013,35,Alive,Krewella,NA
6/1/2013,44,Alive,Krewella,NA
8/16/2014,8,All About That Bass,Meghan Trainor,pop
9/20/2014,1,All About That Bass,Meghan Trainor,pop
8/9/2014,28,All About That Bass,Meghan Trainor,pop
9/27/2014,1,All About That Bass,Meghan Trainor,pop
10/4/2014,1,All About That Bass,Meghan Trainor,pop
8/23/2014,4,All About That Bass,Meghan Trainor,pop
9/6/2014,3,All About That Bass,Meghan Trainor,pop
